task,method,sample_id,article_group,replicate,mrr,recall_at_1,recall_at_5,tie_size,agreement_at_5,gallery_size
masked_record,equal_facets,l294-s6-sarwar-2007,article:l294,1,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l294-s6-sarwar-2007,article:l294,1,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l294-s6-sarwar-2007,article:l294,1,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l294-s6-sarwar-2007,article:l294,1,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,e139-s6-hassinger-2016,article:e139,1,1.0,1.0,1.0,1,,120
masked_record,equal_facets,e139-s6-hassinger-2016,article:e139,1,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,e139-s6-hassinger-2016,article:e139,1,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,e139-s6-hassinger-2016,article:e139,1,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,e139-s6-hassinger-2016,article:e139,1,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l306-s2-jiang-2008,article:l306,1,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l306-s2-jiang-2008,article:l306,1,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l306-s2-jiang-2008,article:l306,1,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l306-s2-jiang-2008,article:l306,1,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l306-s2-jiang-2008,article:l306,1,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,e408-s24-prasad-2021,article:e408,1,1.0,1.0,1.0,1,,120
masked_record,equal_facets,e408-s24-prasad-2021,article:e408,1,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,e408-s24-prasad-2021,article:e408,1,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,e408-s24-prasad-2021,article:e408,1,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,e408-s24-prasad-2021,article:e408,1,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l236-s9-fukushima-2012,article:l236,1,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l236-s9-fukushima-2012,article:l236,1,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l236-s9-fukushima-2012,article:l236,1,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l236-s9-fukushima-2012,article:l236,1,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l236-s9-fukushima-2012,article:l236,1,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l306-s3-jiang-2008,article:l306,1,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l306-s3-jiang-2008,article:l306,1,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l306-s3-jiang-2008,article:l306,1,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l306-s3-jiang-2008,article:l306,1,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l306-s3-jiang-2008,article:l306,1,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l120-s2-murugaraj-2005,article:l120,1,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l120-s2-murugaraj-2005,article:l120,1,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l120-s2-murugaraj-2005,article:l120,1,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l120-s2-murugaraj-2005,article:l120,1,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l120-s2-murugaraj-2005,article:l120,1,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,e116-s21-prasad-2018,article:e116,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,e116-s21-prasad-2018,article:e116,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,e116-s21-prasad-2018,article:e116,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,e116-s21-prasad-2018,article:e116,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,e116-s21-prasad-2018,article:e116,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l225-s8-ma-2007,article:l225,2,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l225-s8-ma-2007,article:l225,2,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l225-s8-ma-2007,article:l225,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l225-s8-ma-2007,article:l225,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l225-s8-ma-2007,article:l225,2,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l182-s7-hoepfner-2017,article:l182,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l182-s7-hoepfner-2017,article:l182,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l182-s7-hoepfner-2017,article:l182,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l182-s7-hoepfner-2017,article:l182,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l182-s7-hoepfner-2017,article:l182,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l254-s7-castillo-2011,article:l254,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l254-s7-castillo-2011,article:l254,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l254-s7-castillo-2011,article:l254,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l254-s7-castillo-2011,article:l254,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l254-s7-castillo-2011,article:l254,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l171-s15-rittigstein-2006,article:l171,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l171-s15-rittigstein-2006,article:l171,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l171-s15-rittigstein-2006,article:l171,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l171-s15-rittigstein-2006,article:l171,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l171-s15-rittigstein-2006,article:l171,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l320-s2-wang-2014,article:l320,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l320-s2-wang-2014,article:l320,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l320-s2-wang-2014,article:l320,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l320-s2-wang-2014,article:l320,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l320-s2-wang-2014,article:l320,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l324-s5-zhu-2017,article:l324,2,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l324-s5-zhu-2017,article:l324,2,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l324-s5-zhu-2017,article:l324,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l324-s5-zhu-2017,article:l324,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l324-s5-zhu-2017,article:l324,2,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l225-s1-ma-2007,article:l225,2,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l225-s1-ma-2007,article:l225,2,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l225-s1-ma-2007,article:l225,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l225-s1-ma-2007,article:l225,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l225-s1-ma-2007,article:l225,2,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l196-s4-petersson-2006,article:l196,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l196-s4-petersson-2006,article:l196,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l196-s4-petersson-2006,article:l196,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l196-s4-petersson-2006,article:l196,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l196-s4-petersson-2006,article:l196,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l385-s3-bailey-2019,article:l385,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l385-s3-bailey-2019,article:l385,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l385-s3-bailey-2019,article:l385,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l385-s3-bailey-2019,article:l385,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l385-s3-bailey-2019,article:l385,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l308-s4-demetrio-2013,article:l308,2,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l308-s4-demetrio-2013,article:l308,2,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l308-s4-demetrio-2013,article:l308,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l308-s4-demetrio-2013,article:l308,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l308-s4-demetrio-2013,article:l308,2,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l262-s5-oyarzabal-2016,article:l262,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l262-s5-oyarzabal-2016,article:l262,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l262-s5-oyarzabal-2016,article:l262,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l262-s5-oyarzabal-2016,article:l262,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l262-s5-oyarzabal-2016,article:l262,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l110-s7-singha-2008,article:l110,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l110-s7-singha-2008,article:l110,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l110-s7-singha-2008,article:l110,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l110-s7-singha-2008,article:l110,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l110-s7-singha-2008,article:l110,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l238-s3-zhao-2008,article:l238,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l238-s3-zhao-2008,article:l238,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l238-s3-zhao-2008,article:l238,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l238-s3-zhao-2008,article:l238,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l238-s3-zhao-2008,article:l238,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l140-s9-gao-2012,article:l140,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l140-s9-gao-2012,article:l140,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l140-s9-gao-2012,article:l140,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l140-s9-gao-2012,article:l140,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l140-s9-gao-2012,article:l140,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l210-s4-zhang-2014,article:l210,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l210-s4-zhang-2014,article:l210,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l210-s4-zhang-2014,article:l210,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l210-s4-zhang-2014,article:l210,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l210-s4-zhang-2014,article:l210,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l380-s1-zhao-2017,article:l380,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l380-s1-zhao-2017,article:l380,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l380-s1-zhao-2017,article:l380,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l380-s1-zhao-2017,article:l380,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l380-s1-zhao-2017,article:l380,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l386-s54-jimenez-2019,article:l386,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l386-s54-jimenez-2019,article:l386,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l386-s54-jimenez-2019,article:l386,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l386-s54-jimenez-2019,article:l386,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l386-s54-jimenez-2019,article:l386,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l121-s8-nelson-2005,article:l121,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l121-s8-nelson-2005,article:l121,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l121-s8-nelson-2005,article:l121,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l121-s8-nelson-2005,article:l121,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l121-s8-nelson-2005,article:l121,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l379-s8-liu-2017,article:l379,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l379-s8-liu-2017,article:l379,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l379-s8-liu-2017,article:l379,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l379-s8-liu-2017,article:l379,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l379-s8-liu-2017,article:l379,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l211-s17-ash-2004,article:l211,2,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l211-s17-ash-2004,article:l211,2,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l211-s17-ash-2004,article:l211,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l211-s17-ash-2004,article:l211,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l211-s17-ash-2004,article:l211,2,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l396-s6-ghosh-2013,article:l396,2,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l396-s6-ghosh-2013,article:l396,2,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l396-s6-ghosh-2013,article:l396,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l396-s6-ghosh-2013,article:l396,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l396-s6-ghosh-2013,article:l396,2,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l111-s3-singha-2009,article:l111,2,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l111-s3-singha-2009,article:l111,2,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l111-s3-singha-2009,article:l111,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l111-s3-singha-2009,article:l111,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l111-s3-singha-2009,article:l111,2,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l211-s15-ash-2004,article:l211,2,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l211-s15-ash-2004,article:l211,2,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l211-s15-ash-2004,article:l211,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l211-s15-ash-2004,article:l211,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l211-s15-ash-2004,article:l211,2,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l313-s2-huang-2014,article:l313,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l313-s2-huang-2014,article:l313,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l313-s2-huang-2014,article:l313,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l313-s2-huang-2014,article:l313,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l313-s2-huang-2014,article:l313,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l290-s24-si-2006,article:l290,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l290-s24-si-2006,article:l290,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l290-s24-si-2006,article:l290,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l290-s24-si-2006,article:l290,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l290-s24-si-2006,article:l290,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l229-s2-bao-2011,article:l229,2,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l229-s2-bao-2011,article:l229,2,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l229-s2-bao-2011,article:l229,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l229-s2-bao-2011,article:l229,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l229-s2-bao-2011,article:l229,2,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l203-s17-ma-2009,article:l203,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l203-s17-ma-2009,article:l203,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l203-s17-ma-2009,article:l203,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l203-s17-ma-2009,article:l203,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l203-s17-ma-2009,article:l203,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l383-s1-sadeghi-2017,article:l383,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l383-s1-sadeghi-2017,article:l383,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l383-s1-sadeghi-2017,article:l383,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l383-s1-sadeghi-2017,article:l383,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l383-s1-sadeghi-2017,article:l383,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l309-s4-torki-2010,article:l309,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l309-s4-torki-2010,article:l309,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l309-s4-torki-2010,article:l309,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l309-s4-torki-2010,article:l309,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l309-s4-torki-2010,article:l309,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l142-s2-gao-2014,article:l142,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l142-s2-gao-2014,article:l142,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l142-s2-gao-2014,article:l142,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l142-s2-gao-2014,article:l142,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l142-s2-gao-2014,article:l142,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l274-s3-goh-2003,article:l274,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l274-s3-goh-2003,article:l274,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l274-s3-goh-2003,article:l274,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l274-s3-goh-2003,article:l274,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l274-s3-goh-2003,article:l274,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l221-s8-dai-2008,article:l221,2,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l221-s8-dai-2008,article:l221,2,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l221-s8-dai-2008,article:l221,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l221-s8-dai-2008,article:l221,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l221-s8-dai-2008,article:l221,2,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l191-s3-xie-2004,article:l191,2,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l191-s3-xie-2004,article:l191,2,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l191-s3-xie-2004,article:l191,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l191-s3-xie-2004,article:l191,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l191-s3-xie-2004,article:l191,2,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l275-s1-zhou-2006,article:l275,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l275-s1-zhou-2006,article:l275,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l275-s1-zhou-2006,article:l275,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l275-s1-zhou-2006,article:l275,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l275-s1-zhou-2006,article:l275,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l200-s4-schoch-2008,article:l200,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l200-s4-schoch-2008,article:l200,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l200-s4-schoch-2008,article:l200,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l200-s4-schoch-2008,article:l200,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l200-s4-schoch-2008,article:l200,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l325-s5-manafi-2015,article:l325,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l325-s5-manafi-2015,article:l325,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l325-s5-manafi-2015,article:l325,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l325-s5-manafi-2015,article:l325,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l325-s5-manafi-2015,article:l325,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l180-s3-maillard-2012,article:l180,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l180-s3-maillard-2012,article:l180,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l180-s3-maillard-2012,article:l180,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l180-s3-maillard-2012,article:l180,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l180-s3-maillard-2012,article:l180,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l310-s5-chatterjee-2007,article:l310,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l310-s5-chatterjee-2007,article:l310,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l310-s5-chatterjee-2007,article:l310,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l310-s5-chatterjee-2007,article:l310,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l310-s5-chatterjee-2007,article:l310,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l413-s3-botta-2018,article:l413,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l413-s3-botta-2018,article:l413,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l413-s3-botta-2018,article:l413,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l413-s3-botta-2018,article:l413,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l413-s3-botta-2018,article:l413,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l375-s4-rishi-2018,article:l375,2,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l375-s4-rishi-2018,article:l375,2,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l375-s4-rishi-2018,article:l375,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l375-s4-rishi-2018,article:l375,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l375-s4-rishi-2018,article:l375,2,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l154-s3-eitan-2005,article:l154,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l154-s3-eitan-2005,article:l154,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l154-s3-eitan-2005,article:l154,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l154-s3-eitan-2005,article:l154,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l154-s3-eitan-2005,article:l154,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l376-s6-carroll-2017,article:l376,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l376-s6-carroll-2017,article:l376,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l376-s6-carroll-2017,article:l376,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l376-s6-carroll-2017,article:l376,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l376-s6-carroll-2017,article:l376,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l111-s4-singha-2009,article:l111,2,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l111-s4-singha-2009,article:l111,2,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l111-s4-singha-2009,article:l111,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l111-s4-singha-2009,article:l111,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l111-s4-singha-2009,article:l111,2,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l179-s5-ramanathan-2007,article:l179,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l179-s5-ramanathan-2007,article:l179,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l179-s5-ramanathan-2007,article:l179,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l179-s5-ramanathan-2007,article:l179,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l179-s5-ramanathan-2007,article:l179,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l221-s4-dai-2008,article:l221,2,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l221-s4-dai-2008,article:l221,2,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l221-s4-dai-2008,article:l221,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l221-s4-dai-2008,article:l221,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l221-s4-dai-2008,article:l221,2,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l208-s5-li-2012,article:l208,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l208-s5-li-2012,article:l208,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l208-s5-li-2012,article:l208,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l208-s5-li-2012,article:l208,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l208-s5-li-2012,article:l208,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l259-s2-chen-2017,article:l259,2,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l259-s2-chen-2017,article:l259,2,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l259-s2-chen-2017,article:l259,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l259-s2-chen-2017,article:l259,2,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l259-s2-chen-2017,article:l259,2,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l314-s4-diezpascual-2011,article:l314,2,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l314-s4-diezpascual-2011,article:l314,2,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l314-s4-diezpascual-2011,article:l314,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l314-s4-diezpascual-2011,article:l314,2,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l314-s4-diezpascual-2011,article:l314,2,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l282-s3-cui-2008,article:l282,2,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l282-s3-cui-2008,article:l282,2,1.0,1.0,1.0,1,,119
